Customer ID,City,Population
1179-INLAT,Santa Clara,36349
0378-XSZPU,San Jose,29914
3312-UUMZW,San Jose,29914
1229-RCALF,San Jose,29914
6013-BHCAW,San Jose,29914
4729-XKASR,San Jose,59632
1047-NNCBF,San Jose,59632
3470-OBUET,San Jose,59632
2580-ATZSQ,San Jose,59632
8280-MQRQN,Arnold,5159
8992-CEUEN,Arnold,5159
1985-MBRYP,Arnold,5159
6286-SUUWT,Arnold,5159
2037-SGXHH,Campo Seco,75
8292-ITGYJ,Campo Seco,75
3259-QMXUN,Campo Seco,75
5438-QMDDL,Campo Seco,75
3178-FESZO,Clements,722
6870-ZWMNX,Clements,722
1015-JPFYW,Clements,722
9812-GHVRI,Clements,722
4806-KEXQR,Lockeford,3205
9359-UGBTK,Lockeford,3205
7599-NTMDP,Lockeford,3205
9924-JPRMC,Lockeford,3205
9658-WYUFB,Lathrop,10834
4903-UYAVB,Lathrop,10834
7126-RBHSD,Lathrop,10834
1897-OKVMW,Lathrop,10834
3506-LCJDC,Modesto,30668
6379-RXJRQ,Modesto,30668
0040-HALCW,Modesto,30668
5226-NOZFC,Modesto,30668
3934-HXCFZ,Pinecrest,235
0475-RIJEP,Pinecrest,235
0872-JCPIB,Pinecrest,235
8148-NLEGT,Pinecrest,235
2154-KVJFF,Stevinson,1960
2040-VZIKE,Stevinson,1960
2187-PKZAY,Stevinson,1960
3413-CSSTH,Stevinson,1960
9647-ERGBE,Turlock,40545
0384-RVBPI,Turlock,40545
7225-IILWY,Turlock,40545
0224-NIJLP,Turlock,40545
0378-TOVMS,Vernalis,274
2867-UIMSS,Vernalis,274
4525-VZCZG,Vernalis,274
3170-GWYKC,Vernalis,274
0318-QUUOB,Santa Rosa,40270
2120-SMPEX,Santa Rosa,40270
2668-TZSPS,Santa Rosa,40270
2988-QRAJY,Santa Rosa,40270
3440-JPSCL,Sonoma,34314
3022-BEXHZ,Sonoma,34314
3987-KQDDU,Sonoma,34314
7823-JSOAG,Sonoma,34314
0325-XBFAC,Hoopa,3041
8947-YRTDV,Hoopa,3041
9443-JUBUO,Hoopa,3041
5003-OKNNK,Hoopa,3041
4760-XOHVN,Myers Flat,644
6475-VHUIZ,Myers Flat,644
5598-IKHQQ,Myers Flat,644
2985-FMWYF,Myers Flat,644
1853-UDXBW,Samoa,395
3733-LSYCE,Samoa,395
6295-OSINB,Samoa,395
0327-WFZSY,Samoa,395
3540-RZJYU,Zenia,259
5469-NUJUR,Zenia,259
1038-RQOST,Zenia,259
6308-CQRBU,Zenia,259
0883-EIBTI,Clarksburg,1417
7055-VKGDA,Clarksburg,1417
0196-JTUQI,Clarksburg,1417
8084-OIVBS,Clarksburg,1417
8443-WVPSS,Galt,24194
4291-HPAXL,Galt,24194
6651-RLGGM,Galt,24194
6603-QWSPR,Galt,24194
6305-YLBMM,Hood,213
1131-SUEKT,Hood,213
5696-EXCYS,Hood,213
8647-SDTWQ,Hood,213
4274-OWWYO,Walnut Grove,2344
9894-EZEWG,Walnut Grove,2344
3498-LZGQZ,Walnut Grove,2344
9224-VTYID,Walnut Grove,2344
4106-HADHQ,Emigrant Gap,185
6510-UPNKS,Emigrant Gap,185
3401-URHDA,Emigrant Gap,185
6656-GULJQ,Emigrant Gap,185
0637-KVDLV,Elk Grove,47065
3259-FDWOY,Elk Grove,47065
3253-HKOKL,Elk Grove,47065
1898-JSNDC,Elk Grove,47065
6633-MPWBS,Woodland,15022
0807-ZABDG,Woodland,15022
3211-AAPKX,Woodland,15022
2410-CIYFZ,Woodland,15022
1582-RAFML,Sacramento,35426
5899-OUVKV,Sacramento,35426
4429-WYGFR,Sacramento,35426
3653-NCRDJ,Sacramento,35426
5480-TBGPH,Sacramento,31373
9777-WJJPR,Sacramento,31373
6692-YQHXC,Sacramento,31373
6000-UKLWI,Sacramento,31373
8854-CCVSQ,Browns Valley,1477
9242-TKFSV,Browns Valley,1477
3181-VTHOE,Browns Valley,1477
2995-YWTCD,Browns Valley,1477
6532-YLWSI,Crescent Mills,178
8605-ITULD,Crescent Mills,178
5924-IFQTT,Crescent Mills,178
8782-NUUOL,Crescent Mills,178
7270-BDIOA,Maxwell,1146
7898-PDWQE,Maxwell,1146
6429-SHBCB,Maxwell,1146
3094-JOJAI,Maxwell,1146
0607-DAAHE,Olivehurst,6439
1921-KYSAY,Olivehurst,6439
5148-ORICT,Olivehurst,6439
0859-YGKFW,Olivehurst,6439
5380-AFSSK,Bella Vista,899
3794-NFNCH,Bella Vista,899
4393-OBCRR,Bella Vista,899
9236-NDUCW,Bella Vista,899
8714-EUHJO,Castella,228
8708-XPXHZ,Castella,228
2245-ADZFJ,Castella,228
6772-WFQRD,Castella,228
1193-RTSLK,Happy Camp,1294
3190-XFANI,Happy Camp,1294
3070-FNFZQ,Happy Camp,1294
6817-WTYHE,Happy Camp,1294
3765-JXVKY,Paynes Creek,433
5327-CNLUQ,Paynes Creek,433
4324-BZCKL,Paynes Creek,433
4891-NLUBA,Paynes Creek,433
1449-XQEMT,Susanville,19440
4701-AHWMW,Susanville,19440
4999-IEZLT,Susanville,19440
9626-VFRGG,Susanville,19440
2626-URJFX,Termo,72
8883-ANODQ,Termo,72
7075-BNDVQ,Termo,72
8317-BVKSO,Termo,72
4735-ASGMA,Carnelian Bay,1943
0023-XUOPT,Carnelian Bay,1943
9469-WEJBT,Carnelian Bay,1943
4900-MSOMT,Carnelian Bay,1943
6892-EZDTG,Kings Beach,4806
2581-VKIRT,Kings Beach,4806
1336-EZFZY,Kings Beach,4806
4657-FWVFY,Kings Beach,4806
8008-HAWED,Los Angeles,48727
4415-IJZTP,Los Angeles,48727
6865-JZNKO,Los Angeles,48727
3283-WCWXT,Los Angeles,48727
5366-OBVMR,Los Angeles,48727
6101-IMRMM,El Segundo,16041
5630-AHZIL,El Segundo,16041
1958-RNRKS,El Segundo,16041
5766-FTRTS,El Segundo,16041
9589-ABEPT,El Segundo,16041
2955-PSXOE,Topanga,5451
6067-NGCEU,Topanga,5451
2418-TPEUN,Topanga,5451
1642-HMARX,Topanga,5451
0516-OOHAR,Topanga,5451
7762-URZQH,Venice,31021
9848-JQJTX,Venice,31021
3963-RYFNS,Venice,31021
3096-WPXBT,Venice,31021
2027-CWDNU,Venice,31021
5673-TIYIB,Torrance,17058
9850-OWRHQ,Torrance,17058
8597-CWYHH,Torrance,17058
2511-MORQY,Torrance,17058
4854-SSLTN,Torrance,17058
4759-TRPLW,Long Beach,425
8992-VONJD,Long Beach,425
2085-BOJKI,Long Beach,425
0410-IPFTY,Long Beach,425
9739-JLPQJ,Long Beach,425
8563-IIOXK,Duarte,27414
7931-PXHFC,Duarte,27414
2907-ILJBN,Duarte,27414
1663-MHLHE,Duarte,27414
0247-SLUJI,Duarte,27414
4625-EWPTF,Pasadena,38460
5918-VUKWP,Pasadena,38460
6908-VVYHM,Pasadena,38460
7673-LPRNY,Pasadena,38460
1596-OQSPS,Pasadena,38460
0947-IDHRQ,Woodland Hills,36123
2040-LDIWQ,Woodland Hills,36123
3566-HJGPK,Woodland Hills,36123
0969-RGKCU,Woodland Hills,36123
7976-CICYS,Woodland Hills,36123
8382-SHQEH,Rancho Cucamonga,12937
4111-BNXIF,Rancho Cucamonga,12937
2272-UOINI,Rancho Cucamonga,12937
5171-EPLKN,Rancho Cucamonga,12937
0657-DOGUM,Rancho Cucamonga,12937
1213-NGCUN,San Diego,46828
4745-LSPLO,San Diego,46828
5229-DTFYB,San Diego,46828
7328-OWMOM,San Diego,46828
1545-JFUML,San Diego,46828
2894-QOJRX,San Diego,30206
2805-EDJPQ,San Diego,30206
1488-PBLJN,San Diego,30206
6656-JWRQX,San Diego,30206
5568-DMXZS,San Diego,30206
3512-IZIKN,San Bernardino,53636
7971-HLVXI,San Bernardino,53636
8612-GXIDD,San Bernardino,53636
0310-VQXAM,San Bernardino,53636
6141-OOXUQ,San Bernardino,23146
3552-CTCYF,San Bernardino,23146
4223-BKEOR,San Bernardino,23146
4280-DLSHD,San Bernardino,23146
7503-ZGUZJ,Riverside,38446
6579-JPICP,Riverside,38446
8894-JVDCV,Riverside,38446
2800-QQUSO,Riverside,38446
8718-PTMEZ,Lake Elsinore,38519
4374-YMUSQ,Lake Elsinore,38519
0248-IPDFW,Lake Elsinore,38519
9773-PEQBZ,Lake Elsinore,38519
1114-CENIM,San Jacinto,4456
7531-GQHME,San Jacinto,4456
3995-WFCSM,San Jacinto,4456
9065-ZCPQX,San Jacinto,4456
8837-VVWLQ,Capistrano Beach,7465
8905-IAZPF,Capistrano Beach,7465
5003-XZWWO,Capistrano Beach,7465
1194-HVAIF,Capistrano Beach,7465
2619-WFQWU,Mission Viejo,46227
6967-QIQRV,Mission Viejo,46227
5494-WOZRZ,Mission Viejo,46227
1099-BTKWT,Mission Viejo,46227
0329-GTIAJ,Garden Grove,23481
0215-BQKGS,Garden Grove,23481
6050-FFXES,Garden Grove,23481
8015-IHCGW,Garden Grove,23481
6629-CZTTH,Orange,18058
5172-MIGPM,Orange,18058
5527-ACHSO,Orange,18058
2773-OVBPK,Orange,18058
5364-EVNIB,Orange,23172
5839-SUYVZ,Orange,23172
1813-JLKWR,Orange,23172
4803-LBYPN,Orange,23172
1660-HSOOQ,Santa Barbara,25771
1775-KWJKQ,Santa Barbara,25771
8963-JLGJT,Santa Barbara,25771
0701-TJSEF,Santa Barbara,25771
1794-HBQTJ,Corcoran,23506
2391-IPLOP,Corcoran,23506
6177-PEVRA,Corcoran,23506
5915-ANOEI,Corcoran,23506
4818-DRBQT,Farmersville,8644
1140-UKVZG,Farmersville,8644
4947-DSMXK,Farmersville,8644
2019-HDCZY,Farmersville,8644
6424-ELEYH,Lebec,1247
2800-VEQXM,Lebec,1247
6770-UAYGJ,Lebec,1247
2920-RNCEZ,Lebec,1247
2320-JRSDE,Richgrove,2956
5760-IFJOZ,Richgrove,2956
1104-FEJAM,Richgrove,2956
9365-CSLBQ,Richgrove,2956
9444-JTXHZ,Tulare,56101
0946-FKYTX,Tulare,56101
0234-TEVTT,Tulare,56101
2987-BJXIK,Tulare,56101
7638-QVMVY,Visalia,30395
9548-ZMVTX,Visalia,30395
7446-KQISO,Visalia,30395
3244-DCJWY,Bakersfield,40836
7596-ZYWBB,Bakersfield,40836
6974-DAFLI,Bakersfield,40836
3727-JEZTU,Bakersfield,40836
4797-AXPXK,Lompoc,51737
9101-NTIXF,Lompoc,51737
0266-GMEAO,Lompoc,51737
0156-FVPTA,Solvang,7958
4381-MHQDC,Solvang,7958
3771-PZOBW,Solvang,7958
2126-GSEGL,Solvang,7958
0654-HMSHN,Mojave,4882
8231-BSWXX,Mojave,4882
0440-QEXBZ,Mojave,4882
5049-GLYVG,Badger,273
0285-INHLN,Badger,273
1465-WCZVT,Badger,273
2235-EZAIK,Badger,273
2237-ZFSMY,Riverdale,5729
0295-QVKPB,Riverdale,5729
0320-DWVTU,Riverdale,5729
8626-XHBIE,Riverdale,5729
3422-LYEPQ,Carmel By The Sea,2966
8374-UULRV,Carmel By The Sea,2966
9405-GPBBG,Carmel By The Sea,2966
5049-MUBWG,Carmel By The Sea,2966
4361-JEIVL,Greenfield,14204
9777-IQHWP,Greenfield,14204
9565-AXSMR,Greenfield,14204
9741-YLNTD,Greenfield,14204
4512-ZUIYL,Sunnyvale,16985
0379-DJQHR,Sunnyvale,16985
8868-GAGIO,Sunnyvale,16985
9955-QOPOY,Sunnyvale,16985
0568-ONFPC,San Francisco,73117
6024-RUGGH,San Francisco,73117
3227-WLKLI,San Francisco,73117
9027-YFHQJ,San Francisco,73117
8610-WFCJF,Palo Alto,45499
5787-KXGIY,Palo Alto,45499
3969-JQABI,Palo Alto,45499
2542-HYGIQ,Palo Alto,45499
0117-LFRMW,Angwin,3641
6353-BRMMA,Angwin,3641
5837-LXSDN,Angwin,3641
1020-JPQOW,Angwin,3641
4786-UKSNZ,Clayton,14239
8467-WYNSR,Clayton,14239
6481-ESCNL,Clayton,14239
8207-VVMYB,Clayton,14239
9033-EOXWV,Oakland,31392
7426-RHZGU,Oakland,31392
6242-SGYTS,Oakland,31392
8413-YNHNV,Oakland,31392
8063-RJYNF,Richmond,39089
1767-CJKBA,Richmond,39089
5213-TWWJU,Richmond,39089
6992-TKNYO,Richmond,39089
3727-RJMEO,Rohnert Park,42544
0810-DHDBD,Rohnert Park,42544
8150-QUDFX,Rohnert Park,42544
1518-OMDIK,Rohnert Park,42544
4250-ZBWLV,Olema,248
6100-FJZDG,Olema,248
5133-VRSAB,Olema,248
6741-QRLUP,Olema,248
1871-MOWRM,Woodacre,1449
7771-ZONAT,Woodacre,1449
4636-TVXVG,Woodacre,1449
0853-NWIFK,Woodacre,1449
2027-OAQQC,Aptos,24227
2111-DWYHN,Aptos,24227
9392-XBGTD,Aptos,24227
6980-CDGFC,Aptos,24227
7568-PODML,Watsonville,81141
9397-TZSHA,Watsonville,81141
9534-NSXEM,Watsonville,81141
8042-RNLKO,Watsonville,81141
5349-IECLD,San Jose,57748
0343-QLUZP,San Jose,57748
8929-KSWIH,San Jose,57748
5372-FBKBN,San Jose,57748
4009-ALQFH,Groveland,3680
6807-SIWJI,Groveland,3680
1215-VFYVK,Groveland,3680
0225-ZORZP,Groveland,3680
7562-GSUHK,Jamestown,9559
0455-ENTCR,Jamestown,9559
7508-KBIMB,Jamestown,9559
2830-LEWOA,Jamestown,9559
6776-TLWOI,Livingston,12672
6789-HJBWG,Livingston,12672
0233-FTHAV,Livingston,12672
6917-FIJHC,Livingston,12672
2868-MZAGQ,Modesto,27135
4291-SHSBH,Modesto,27135
1564-HJUVY,Modesto,27135
4077-HWUYD,Modesto,27135
4789-KWMXN,Tuolumne,3979
0178-SZBHO,Tuolumne,3979
6652-YFFJO,Tuolumne,3979
2607-FBDFF,Tuolumne,3979
8559-CIZFV,Annapolis,747
9408-HRXRK,Annapolis,747
6505-OZNPG,Annapolis,747
4625-XMOYM,Annapolis,747
2575-GFSOE,Graton,390
2612-PHGOX,Graton,390
1936-CZAKF,Graton,390
0599-XNYDO,Graton,390
2842-JTCCU,Hopland,1373
4598-ZADCK,Hopland,1373
4402-FTBXC,Hopland,1373
8746-OQQRW,Hopland,1373
6521-YYTYI,Navarro,148
8711-LOBKY,Navarro,148
3352-ALMCK,Navarro,148
2105-PHWON,Navarro,148
0328-GRPMV,Burnt Ranch,485
3941-XTSKM,Burnt Ranch,485
4707-YNOQA,Burnt Ranch,485
9499-XPZXM,Burnt Ranch,485
3223-WZWJM,Petrolia,300
7537-RBWEA,Petrolia,300
4674-HGNUA,Petrolia,300
9068-FHQHD,Petrolia,300
0754-UKWQP,Cool,3674
7130-YXBRO,Cool,3674
8896-BQTTI,Cool,3674
9415-ZNBSX,Cool,3674
9330-IJWIO,Kirkwood,129
9432-RUVSL,Kirkwood,129
8512-WIWYV,Kirkwood,129
2832-SCUCO,Kirkwood,129
8073-IJDCM,Rescue,3815
1970-KKFWL,Rescue,3815
0263-FJTQO,Rescue,3815
5181-OABFK,Rescue,3815
2869-ADAWR,Sutter Creek,4610
5302-BDJNT,Sutter Creek,4610
5652-MSDEY,Sutter Creek,4610
3556-BVQGL,Sutter Creek,4610
0637-UBJRP,Wilton,5889
3870-SPZSI,Wilton,5889
4504-YOULA,Wilton,5889
2192-CKRLV,Wilton,5889
1963-VAUKV,Kyburz,183
9046-DQMTP,Kyburz,183
8631-XVRZL,Kyburz,183
3050-RLLXC,Kyburz,183
7739-LAXOG,Sacramento,30715
6362-QHAFM,Sacramento,30715
4521-WFJAI,Sacramento,30715
8224-KDLKN,Sacramento,30715
6034-ZRYCV,Sacramento,264
9480-BQJEI,Sacramento,264
3148-AOIQT,Sacramento,264
5795-BKOYE,Sacramento,264
8761-NSOBC,Gridley,9763
1769-GRUIK,Gridley,9763
9467-ROOLM,Gridley,9763
8144-DGHXP,Gridley,9763
9223-UCPVT,Orland,13706
2924-KHUVI,Orland,13706
4578-PHJYZ,Orland,13706
9200-NLNPD,Orland,13706
0488-GSLFR,Taylorsville,513
4881-GQJTW,Taylorsville,513
5197-LQXXH,Taylorsville,513
0584-BJQGZ,Taylorsville,513
5708-EVONK,Cassel,344
6518-KZXCB,Cassel,344
5879-HMFFH,Cassel,344
0868-VJRDR,Cassel,344
7016-BPGEU,Dunsmuir,2602
9818-XQCUV,Dunsmuir,2602
4359-INNWN,Dunsmuir,2602
8727-JQFHV,Dunsmuir,2602
6876-ADESB,Etna,2156
7338-ERIVA,Etna,2156
0585-EGDDA,Etna,2156
9475-NNDGC,Etna,2156
5712-PTIWW,Mcarthur,1554
5127-BZENZ,Mcarthur,1554
8173-RXAYP,Mcarthur,1554
2673-ZALNP,Mcarthur,1554
3315-TOTBP,Mill Creek,78
3766-EJLFL,Mill Creek,78
7850-THJMU,Mill Creek,78
3162-ZJZFU,Mill Creek,78
2856-HYAPG,Platina,215
7552-KEYGT,Platina,215
6924-TDGMT,Platina,215
5092-STPKP,Platina,215
9210-IAHGH,Wendel,162
5980-BDHPY,Wendel,162
2041-JIJCI,Wendel,162
1223-UNPKS,Wendel,162
4592-IWTJI,Homewood,858
2229-VWQJH,Homewood,858
3446-QDSZF,Homewood,858
0872-NXJYS,West Hollywood,20408
5954-BDFSG,West Hollywood,20408
9964-WBQDJ,West Hollywood,20408
3474-BAFSJ,West Hollywood,20408
0708-SJDIS,West Hollywood,20408
5515-AKOAJ,Hawaiian Gardens,14852
3774-VBNXY,Hawaiian Gardens,14852
2586-CWXVV,Hawaiian Gardens,14852
4086-ATNFV,Hawaiian Gardens,14852
2676-SSLTO,Hawaiian Gardens,14852
5295-PCJOO,Long Beach,91664
1679-JRFBR,Long Beach,91664
6016-LVTJQ,Long Beach,91664
0436-TWFFZ,Long Beach,91664
7811-JIVPF,Long Beach,91664
5204-QZXPU,Glendale,41390
5524-KHNJP,Glendale,41390
8356-WUAOJ,Glendale,41390
9257-AZMTZ,Glendale,41390
5549-ZGHFB,Glendale,41390
1113-IUJYX,Winnetka,43857
2984-RGEYA,Winnetka,43857
1265-HVPZB,Winnetka,43857
5201-FRKKS,Winnetka,43857
6196-HBOBZ,Winnetka,43857
8992-JQYUN,San Fernando,33389
7018-WBJNK,San Fernando,33389
5296-BFCYD,San Fernando,33389
4558-CGYCZ,San Fernando,33389
5928-QLDHB,San Fernando,33389
0617-AQNWT,North Hills,57017
7674-YTAFD,North Hills,57017
9359-JANWS,North Hills,57017
8710-YGLWG,North Hills,57017
0696-UKTOX,North Hills,57017
2685-SREOM,Rancho Cucamonga,51970
4075-JFPGR,Rancho Cucamonga,51970
1951-IEYXM,Rancho Cucamonga,51970
1077-HUUJM,Rancho Cucamonga,51970
7349-ALMUX,Rancho Cucamonga,51970
4501-EQDRN,Montclair,34447
7014-ZZXAW,Montclair,34447
6732-VAILE,Montclair,34447
6506-EYCNH,Montclair,34447
5376-PCKNB,Montclair,34447
5876-HZVZM,West Covina,31622
6202-DYYFX,West Covina,31622
0854-UYHZD,West Covina,31622
8734-FNWVH,West Covina,31622
7753-USQYQ,West Covina,31622
1750-CSKKM,Imperial Beach,26662
0895-LMRSF,Imperial Beach,26662
0564-MUUQK,Imperial Beach,26662
9313-CDOGY,Imperial Beach,26662
8267-ZNYVZ,Spring Valley,56100
1098-TDVUQ,Spring Valley,56100
3511-APPBJ,Spring Valley,56100
8039-EQPIM,Spring Valley,56100
2027-DNKIV,Spring Valley,56100
5570-PTWEH,Encinitas,47126
8705-WZCYL,Encinitas,47126
0396-UKGAI,Encinitas,47126
1061-PNTHC,Encinitas,47126
6797-LNAQX,Poway,47969
2088-IEBAU,Poway,47969
9885-MFVSU,Poway,47969
0487-CRLZF,Poway,47969
2242-MFOTG,Poway,47969
6394-MFYNG,Solana Beach,12173
5924-SNGKP,Solana Beach,12173
9993-LHIEB,Solana Beach,12173
9419-IPPBE,Solana Beach,12173
8155-IBNHG,San Diego,30202
8450-LUGUK,San Diego,30202
0704-VCUMB,San Diego,30202
4174-LPGTI,Beaumont,17721
8782-LKFPK,Beaumont,17721
7398-HPYZQ,Beaumont,17721
7159-FVYPK,Beaumont,17721
6283-GITPX,Beaumont,17721
6304-IJFSQ,Calipatria,7857
9967-ATRFS,Calipatria,7857
7519-JTWQH,Calipatria,7857
4821-SJHJV,Calipatria,7857
5375-XLDOF,Calipatria,7857
5482-NUPNA,Imperial,14546
3067-SVMTC,Imperial,14546
1216-BGTSP,Imperial,14546
9537-JALFH,Imperial,14546
1122-JWTJW,Ocotillo,471
7996-MHXLW,Ocotillo,471
7306-YDSOI,Ocotillo,471
8232-CTLKO,Ocotillo,471
1699-HPSBG,Palm Springs,18884
5973-EJGDP,Palm Springs,18884
5153-RTHKF,Palm Springs,18884
0655-YDGFJ,Palm Springs,18884
9860-LISIZ,Palm Springs,18884
6713-OKOMC,Los Angeles,30852
3500-NSDOA,Los Angeles,30852
6137-MFAJN,Los Angeles,30852
8313-AFGBW,Los Angeles,30852
8344-WFMFH,Los Angeles,30852
4183-MYFRB,Los Angeles,3012
1442-OKRJE,Los Angeles,3012
4203-QGNZA,Los Angeles,3012
4822-LPTYJ,Los Angeles,3012
1074-WVEVG,Los Angeles,3012
6827-IEAUQ,Los Angeles,27799
4422-QVIJA,Los Angeles,27799
8380-MQINP,Los Angeles,27799
1439-LCGVL,Los Angeles,27799
3315-IKYZQ,Los Angeles,27799
4671-VJLCL,Los Angeles,49839
4906-ZHGPK,Los Angeles,49839
6923-AQONU,Los Angeles,49839
1699-TLDLZ,Los Angeles,49839
2038-YSEZE,Los Angeles,49839
0526-SXDJP,Bell,105285
8932-CZHRQ,Bell,105285
1855-AGAWH,Bell,105285
6928-ONTRW,Bell,105285
4075-WKNIU,Bell,105285
8627-ZYGSZ,Compton,47305
7279-NMVJC,Compton,47305
5307-UVGNB,Compton,47305
2599-CIPQE,Compton,47305
6258-NGCNG,Compton,47305
5590-ZSKRV,Gardena,26442
8226-BXGES,Gardena,26442
8879-ZKJOF,Gardena,26442
7298-IZWLY,Gardena,26442
7605-SNLQG,Gardena,26442
4445-ZJNMU,Manhattan Beach,33758
8887-IPQNC,Manhattan Beach,33758
9617-INGJY,Manhattan Beach,33758
4092-OFQZS,Manhattan Beach,33758
7895-VONWT,Manhattan Beach,33758
4808-YNLEU,Maywood,28094
8646-JCOMS,Maywood,28094
0621-TSSMU,Maywood,28094
1561-BWHIN,Maywood,28094
4526-RMTLL,Maywood,28094
2796-NNUFI,Palos Verdes Peninsula,24979
1222-KJNZD,Palos Verdes Peninsula,24979
7636-PEPNS,Palos Verdes Peninsula,24979
9927-DSWDF,Palos Verdes Peninsula,24979
4566-NECEV,Palos Verdes Peninsula,24979
3016-KSVCP,Rancho Palos Verdes,41263
0106-GHRQR,Rancho Palos Verdes,41263
4683-WYDOU,Rancho Palos Verdes,41263
9500-LTVBP,Rancho Palos Verdes,41263
8080-POTJR,Rancho Palos Verdes,41263
9803-FTJCG,Playa Del Rey,11264
8540-ZQGEA,Playa Del Rey,11264
5950-AAAGJ,Playa Del Rey,11264
3255-GRXMG,Playa Del Rey,11264
9912-OMZDS,Playa Del Rey,11264
7123-WQUHX,Santa Monica,5221
3658-QQJYD,Santa Monica,5221
6447-EGDIV,Santa Monica,5221
1376-HHBDV,Santa Monica,5221
4342-HFXWS,Santa Monica,5221
5712-AHQNN,Whittier,32050
3902-MIVLE,Whittier,32050
0603-OLQDC,Whittier,32050
6892-BOGQE,Whittier,32050
9530-GRMJG,Whittier,32050
3071-VBYPO,Whittier,37887
3669-WHAFY,Whittier,37887
1063-DHQJF,Whittier,37887
1746-TGTWV,Whittier,37887
2068-WWXQZ,Whittier,37887
2928-HLDBA,Cypress,47344
2007-QVGAW,Cypress,47344
0369-ZGOVK,Cypress,47344
8314-HTWVE,Cypress,47344
2256-YLYLP,Cypress,47344
4622-YNKIJ,Norwalk,103214
2155-AMQRX,Norwalk,103214
7872-BAAZR,Norwalk,103214
5707-ZMDJP,Norwalk,103214
4011-ARPHK,Norwalk,103214
7850-VWJUU,Lakewood,20890
7416-CKTEP,Lakewood,20890
3508-VLHCZ,Lakewood,20890
5774-XZTQC,Lakewood,20890
6500-JVEGC,Lakewood,20890
5716-EZXZN,Surfside,174
0839-QNXME,Surfside,174
5473-KHBPS,Surfside,174
6591-QGOYB,Surfside,174
4114-QMKVN,Surfside,174
9073-ZZIAY,Long Beach,49647
7860-KSUGX,Long Beach,49647
8566-YPRGL,Long Beach,49647
7113-HIPFI,Long Beach,49647
2369-FEVNO,Long Beach,49647
4482-EWFMI,Arcadia,30028
5442-PPTJY,Arcadia,30028
9430-NKQLY,Arcadia,30028
7621-VPNET,Arcadia,30028
3855-ONCAR,Arcadia,30028
8167-GJLRN,La Crescenta,29110
9350-ZXYJC,La Crescenta,29110
4682-BLBUC,La Crescenta,29110
5204-HMGYF,La Crescenta,29110
3541-ZNUHK,La Crescenta,29110
8017-UVSZU,Calabasas,23661
8958-JPTRR,Calabasas,23661
5968-VXZLG,Calabasas,23661
3727-OVPRY,Calabasas,23661
8725-JEDFD,Calabasas,23661
9178-JHUVJ,Newbury Park,37779
7190-XHTWJ,Newbury Park,37779
5443-SCMKX,Newbury Park,37779
8807-OPMBM,Newbury Park,37779
8212-DJRCH,Newbury Park,37779
0230-WEQUW,Woodland Hills,25988
7010-BRBUU,Woodland Hills,25988
2550-AEVRU,Woodland Hills,25988
2480-SQIOB,Woodland Hills,25988
5022-KVDQT,Woodland Hills,25988
6496-JDSSB,Oak Park,14814
3062-ICYZQ,Oak Park,14814
0378-CJKPV,Oak Park,14814
7813-TKCVO,Oak Park,14814
1036-GUDCL,Oak Park,14814
6341-JVQGF,Van Nuys,50047
0463-WZZKO,Van Nuys,50047
1703-MGIAB,Van Nuys,50047
3823-KYNQY,Van Nuys,50047
3635-JBPSG,Van Nuys,50047
7083-MIOPC,Burbank,29245
7217-JYHOQ,Burbank,29245
5062-CJJKH,Burbank,29245
6907-FLBER,Burbank,29245
8217-QYOHV,Burbank,29245
0621-JFHOL,North Hollywood,16996
9894-QMIMJ,North Hollywood,16996
1053-MXTTK,North Hollywood,16996
3507-GASNP,North Hollywood,16996
6897-UUBNU,North Hollywood,16996
6614-FHDBO,Rancho Cucamonga,39064
3466-WAESX,Rancho Cucamonga,39064
6212-ATMLK,Rancho Cucamonga,39064
7566-DSRLQ,Rancho Cucamonga,39064
5060-TQUQN,Rancho Cucamonga,39064
0959-WHOKV,Covina,25068
5777-ZPQNC,Covina,25068
6134-KWTBV,Covina,25068
0365-TRTPY,Covina,25068
1930-WNXSB,Covina,25068
6292-TOSSS,Mt Baldy,47
2801-NISEI,Mt Baldy,47
6696-YDAYZ,Mt Baldy,47
6854-EXGSF,Mt Baldy,47
4926-UMJZD,Mt Baldy,47
7633-MVPUY,Diamond Bar,46532
7696-CFTAT,Diamond Bar,46532
9501-UKKNL,Diamond Bar,46532
4060-LDNLU,Diamond Bar,46532
0682-USIXD,Diamond Bar,46532
4130-MZLCC,Temple City,32718
7409-JURKQ,Temple City,32718
2292-XQWSV,Temple City,32718
4299-SIMNS,Temple City,32718
2511-ALLCS,Temple City,32718
0314-TKOSI,Upland,23331
3247-MHJKM,Upland,23331
9552-TGUZV,Upland,23331
7025-IWFHT,Upland,23331
3191-CSNMG,Upland,23331
8203-XJZRC,Chula Vista,2606
5504-WSIUR,Chula Vista,2606
7925-PNRGI,Chula Vista,2606
9609-BENEA,Chula Vista,2606
2985-JUUBZ,Dulzura,727
3038-PQIUY,Dulzura,727
4393-GEADV,Dulzura,727
9945-PSVIP,Dulzura,727
8266-VBFQL,Jamul,8759
2623-DRYAM,Jamul,8759
0530-IJVDB,Jamul,8759
5027-YOCXN,Cardiff By The Sea,10375
6479-VDGRK,Cardiff By The Sea,10375
6507-DTJZV,Cardiff By The Sea,10375
