Age,Married,Number of Dependents,Number of Referrals,Phone Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Paperless Billing,Payment Method,Total Revenue,Satisfaction Score,Churn Value,CLTV,Gender_Female,Gender_Male,Multiple Lines_No,Multiple Lines_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Music_No,Streaming Music_Yes,Streaming Movies_No,Streaming Movies_Yes,Contract_mapeada,Offer_mapeada
57,0,0,2,0,2,15,0,0,0,1,1,1,2,3580.95,3,0,4700,1,0,1,0,1,0,0,1,0,1,2,0
28,0,0,9,1,0,0,1,1,1,1,0,1,2,3076.2,5,0,5848,0,1,1,0,1,0,1,0,1,0,2,1
40,1,0,0,0,2,2,0,1,0,0,1,0,1,1755.35,3,0,2653,0,1,1,0,1,0,1,0,1,0,2,1
60,0,3,4,0,1,56,1,0,0,1,1,1,1,3772.5,4,0,4175,1,0,1,0,0,1,0,1,0,1,2,0
49,0,3,2,1,0,0,1,1,1,1,0,0,1,974.63,5,0,5964,0,1,1,0,1,0,1,0,1,0,1,3
28,0,2,1,1,0,0,1,1,1,1,0,0,1,2852.09,3,0,6015,1,0,1,0,1,0,1,0,1,0,2,0
62,0,0,9,1,3,7,0,0,0,1,1,1,2,1427.9,4,0,2499,0,1,1,0,1,0,1,0,1,0,0,3
54,1,0,0,1,1,21,1,0,0,0,0,1,2,5985.23,5,0,2292,0,1,0,1,0,1,0,1,0,1,1,1
51,0,2,10,1,1,30,0,0,0,0,1,0,1,6070.799999999999,4,0,5907,1,0,0,1,0,1,1,0,1,0,2,1
26,0,0,4,1,3,76,0,0,0,0,1,1,2,10063.79,3,0,4697,1,0,0,1,0,1,0,1,0,1,2,0
28,1,0,0,1,3,48,0,1,1,1,1,1,2,1039.96,3,0,3885,1,0,0,1,1,0,1,0,1,0,0,3
31,1,0,0,1,0,0,1,1,1,1,0,1,1,3208.16,5,0,4626,0,1,1,0,1,0,1,0,1,0,2,0
34,0,0,9,1,2,17,1,0,0,1,1,0,1,5380.049999999999,5,0,5477,0,1,0,1,1,0,1,0,1,0,2,1
20,0,0,10,1,3,47,1,1,0,1,1,1,2,4614.51,5,0,3744,1,0,0,1,0,1,0,1,0,1,0,2
22,1,0,0,1,0,0,1,1,1,1,0,0,2,2224.7,4,0,2858,0,1,1,0,1,0,1,0,1,0,1,2
24,1,0,0,1,0,0,1,1,1,1,0,0,1,973.81,4,0,2768,0,1,1,0,1,0,1,0,1,0,1,3
34,1,0,0,0,1,19,0,0,0,1,1,0,1,373.0,3,0,3755,0,1,1,0,1,0,1,0,1,0,1,4
56,1,0,0,1,0,0,1,1,1,1,0,0,1,1543.0100000000002,5,0,3434,0,1,1,0,1,0,1,0,1,0,1,3
47,0,0,5,1,0,0,1,1,1,1,0,0,2,3280.64,3,0,4571,0,1,0,1,1,0,1,0,1,0,2,0
55,0,0,1,1,3,17,1,1,1,1,0,0,2,3978.45,5,0,3296,0,1,1,0,0,1,0,1,0,1,0,2
48,1,0,0,1,2,27,0,0,0,0,1,1,2,3434.38,4,0,3175,0,1,1,0,0,1,1,0,1,0,0,5
42,1,0,0,1,0,0,1,1,1,1,0,0,2,2893.1800000000003,4,0,4831,1,0,1,0,1,0,1,0,1,0,2,1
59,0,3,0,1,2,76,0,0,0,0,1,1,2,6960.0,4,0,6123,0,1,1,0,0,1,1,0,1,0,1,0
22,0,2,3,1,0,0,1,1,1,1,0,0,2,3109.78,4,0,4275,0,1,0,1,1,0,1,0,1,0,2,0
49,0,2,5,1,3,17,1,0,0,1,1,1,2,7874.57,3,0,6423,1,0,1,0,0,1,1,0,1,0,0,1
51,1,0,0,0,2,25,1,1,1,1,0,0,1,1416.9,3,0,5658,0,1,1,0,0,1,1,0,1,0,2,5
25,1,0,0,1,3,76,0,0,0,0,1,1,1,10009.7,3,0,4955,1,0,0,1,0,1,0,1,0,1,2,0
55,0,1,5,1,0,0,1,1,1,1,0,0,1,67.31,3,0,2618,0,1,1,0,1,0,1,0,1,0,1,5
63,0,2,7,1,0,0,1,1,1,1,0,0,2,1514.0500000000002,3,0,2334,0,1,1,0,1,0,1,0,1,0,1,5
62,0,3,5,1,0,0,1,1,1,1,0,0,1,359.23,3,0,4122,1,0,1,0,1,0,1,0,1,0,1,5
47,0,1,5,1,2,19,1,0,0,0,1,0,2,5133.82,4,0,5846,1,0,1,0,1,0,1,0,1,0,1,0
21,0,0,2,1,3,53,1,1,1,0,0,1,2,7248.04,5,0,6439,1,0,0,1,1,0,0,1,0,1,1,1
58,0,0,0,1,3,10,1,1,1,1,1,1,2,444.75,3,0,5536,1,0,1,0,1,0,1,0,1,0,0,5
21,1,1,0,1,2,27,1,0,1,1,1,0,1,143.42000000000002,3,0,4057,1,0,1,0,1,0,1,0,1,0,0,5
62,1,1,0,1,0,0,1,1,1,1,0,1,1,2501.7200000000003,3,0,4889,0,1,0,1,1,0,1,0,1,0,2,1
58,0,0,9,1,3,23,1,1,0,1,1,1,2,1945.97,5,0,3249,1,0,1,0,0,1,0,1,0,1,0,3
42,1,0,0,1,3,24,1,1,1,1,1,0,1,1091.75,3,0,3522,0,1,1,0,1,0,1,0,1,0,0,5
29,1,0,0,1,0,0,1,1,1,1,0,0,1,2331.51,5,0,5625,0,1,1,0,1,0,1,0,1,0,2,1
32,1,0,0,1,3,24,1,1,1,1,0,0,1,600.9,5,0,2610,0,1,1,0,1,0,0,1,0,1,0,5
44,1,0,0,1,0,0,1,1,1,1,0,1,1,29.75,5,0,5607,1,0,1,0,1,0,1,0,1,0,0,5
64,1,0,0,1,3,16,1,0,0,1,1,1,2,8417.44,5,0,6088,0,1,0,1,0,1,0,1,0,1,2,0
36,0,0,2,1,1,3,0,0,1,1,1,0,1,262.13,4,0,3475,1,0,1,0,1,0,1,0,1,0,0,5
35,1,0,0,1,1,9,1,1,0,1,1,0,1,6035.469999999999,3,0,4293,0,1,0,1,1,0,1,0,1,0,2,1
51,0,0,3,1,0,0,1,1,1,1,0,0,2,142.82999999999998,3,0,3985,0,1,1,0,1,0,1,0,1,0,0,5
23,0,0,4,1,3,27,1,1,0,0,1,1,1,6583.37,3,0,4995,0,1,1,0,0,1,0,1,0,1,1,1
42,1,0,0,1,0,0,1,1,1,1,0,0,1,135.03,3,0,5863,0,1,1,0,1,0,1,0,1,0,0,5
59,0,0,6,1,3,17,0,1,1,1,1,1,2,6647.25,4,0,6021,1,0,1,0,0,1,0,1,0,1,1,1
56,0,1,4,1,3,29,0,0,0,0,1,1,1,8707.52,4,0,6254,0,1,0,1,0,1,0,1,0,1,2,0
46,0,1,6,1,0,0,1,1,1,1,0,1,2,387.25,3,0,3196,1,0,1,0,1,0,1,0,1,0,0,3
40,0,2,5,1,1,15,0,0,0,0,0,0,2,6534.59,4,0,6317,1,0,0,1,1,0,0,1,0,1,2,0
55,1,0,0,1,1,7,1,0,1,0,1,0,2,2234.02,5,0,3185,1,0,1,0,1,0,1,0,1,0,0,5
36,0,0,3,1,3,9,0,1,1,1,1,0,2,3962.03,3,0,3676,0,1,0,1,0,1,1,0,1,0,0,5
25,1,0,0,1,3,42,0,0,0,0,1,1,2,9731.28,3,0,5536,1,0,0,1,0,1,0,1,0,1,1,1
34,0,1,6,1,0,0,1,1,1,1,0,0,1,2867.65,3,0,5535,0,1,0,1,1,0,1,0,1,0,2,1
45,1,0,0,1,0,0,1,1,1,1,0,1,1,1802.3,4,0,5343,0,1,1,0,1,0,1,0,1,0,1,0
26,1,3,0,1,3,51,0,0,0,0,1,1,1,4880.88,4,0,5104,1,0,0,1,0,1,0,1,0,1,2,5
46,1,0,0,1,2,28,0,1,0,0,0,0,2,6420.67,4,0,4231,1,0,1,0,0,1,0,1,0,1,2,5
60,0,0,7,1,0,0,1,1,1,1,0,1,2,26.94,5,0,4215,1,0,1,0,1,0,1,0,1,0,0,5
26,1,2,0,1,3,85,1,0,0,1,1,1,2,5196.71,5,0,2405,1,0,1,0,0,1,0,1,0,1,0,5
27,0,2,7,1,2,51,0,0,1,0,1,1,1,6056.4,3,0,5011,1,0,0,1,0,1,1,0,1,0,1,5
21,1,0,0,1,0,0,1,1,1,1,0,0,1,21.4,5,0,5057,1,0,1,0,1,0,1,0,1,0,0,5
29,0,0,1,1,2,59,0,1,0,0,1,1,2,6730.06,4,0,5724,1,0,0,1,0,1,0,1,0,1,2,5
20,0,0,10,0,2,30,1,1,0,0,0,1,2,2999.8,4,0,6445,0,1,1,0,0,1,0,1,0,1,1,5
43,0,3,5,1,3,57,0,1,0,0,1,1,1,8059.95,4,0,5169,0,1,1,0,0,1,0,1,0,1,2,0
35,1,0,0,1,3,16,1,1,1,1,1,0,2,2051.42,4,0,5357,0,1,0,1,1,0,0,1,0,1,0,3
35,1,0,0,0,2,8,1,0,0,0,1,0,2,1597.05,3,0,3618,1,0,1,0,1,0,1,0,1,0,0,5
47,1,0,0,1,2,13,1,1,1,1,1,1,2,957.67,3,0,4998,1,0,1,0,1,0,1,0,1,0,0,5
48,0,0,8,1,2,25,0,0,1,1,1,1,2,4957.17,4,0,4544,0,1,1,0,0,1,0,1,0,1,2,5
28,1,0,0,0,2,48,0,0,1,0,0,1,1,801.95,4,0,4624,1,0,1,0,1,0,1,0,1,0,1,5
47,0,0,7,1,2,6,0,0,1,0,1,0,1,3624.15,4,0,5870,0,1,1,0,1,0,0,1,0,1,1,5
40,1,0,0,1,0,0,1,1,1,1,0,1,1,2342.8100000000004,3,0,5678,1,0,1,0,1,0,1,0,1,0,1,5
60,0,2,6,1,0,0,1,1,1,1,0,0,2,2585.92,5,0,4444,0,1,0,1,1,0,1,0,1,0,2,5
48,0,0,4,1,3,10,0,1,0,1,1,1,2,9490.95,3,0,5089,0,1,0,1,0,1,0,1,0,1,0,5
19,1,0,0,1,1,85,0,0,0,0,1,1,2,2539.15,4,0,4855,1,0,0,1,0,1,1,0,1,0,0,5
50,0,0,6,1,3,23,1,0,0,0,1,1,1,8531.69,4,0,4017,1,0,0,1,0,1,0,1,0,1,1,5
37,1,0,0,1,3,3,0,1,1,1,1,1,2,3136.59,3,0,3667,1,0,1,0,0,1,0,1,0,1,0,5
29,0,1,2,1,0,0,1,1,1,1,0,0,2,3001.45,3,0,5463,0,1,1,0,1,0,1,0,1,0,2,5
28,1,3,0,1,0,0,1,1,1,1,0,0,2,1133.91,3,0,4186,1,0,1,0,1,0,1,0,1,0,1,5
33,0,1,4,0,1,22,0,1,0,0,1,1,1,825.4,3,0,3899,0,1,1,0,1,0,1,0,1,0,2,5
54,1,0,0,1,3,7,1,1,1,1,1,0,2,636.49,3,0,4320,0,1,1,0,1,0,1,0,1,0,0,5
50,1,0,0,0,1,8,1,1,0,1,0,1,2,2155.1,5,0,5622,0,1,1,0,0,1,0,1,0,1,1,5
36,1,0,0,1,3,20,0,0,1,1,1,1,1,7150.23,4,0,4478,1,0,1,0,0,1,0,1,0,1,1,5
59,1,0,0,1,3,6,1,0,0,0,1,1,1,6838.39,4,0,5452,1,0,1,0,1,0,0,1,0,1,1,5
25,0,2,2,0,2,59,1,0,0,1,1,0,1,812.4,5,0,4003,0,1,1,0,0,1,1,0,1,0,1,5
61,0,0,1,1,3,8,0,0,1,0,1,1,1,6910.1900000000005,4,0,4337,0,1,1,0,0,1,0,1,0,1,2,5
41,1,0,0,0,2,21,1,1,1,1,1,0,1,505.95,5,0,5942,1,0,1,0,1,0,1,0,1,0,0,5
37,0,3,7,1,2,58,0,0,1,0,0,0,1,4408.75,3,0,4778,0,1,1,0,1,0,1,0,1,0,1,5
58,0,3,0,0,2,57,0,0,1,0,1,0,1,590.35,3,0,2898,0,1,1,0,1,0,1,0,1,0,2,5
60,0,2,8,1,0,0,1,1,1,1,0,0,1,2812.63,3,0,4937,0,1,1,0,1,0,1,0,1,0,2,5
50,0,0,8,1,3,3,1,0,0,0,1,1,2,9881.61,3,0,4068,0,1,0,1,0,1,0,1,0,1,1,5
56,0,2,1,1,2,28,1,1,1,1,1,0,2,413.5,4,0,4785,1,0,0,1,1,0,1,0,1,0,0,4
56,1,0,0,1,2,23,1,1,1,1,0,1,2,1760.73,3,0,3214,1,0,0,1,1,0,0,1,0,1,0,5
21,0,0,8,1,3,41,1,1,0,1,1,0,2,4668.0,5,0,5891,0,1,0,1,0,1,0,1,0,1,0,5
58,1,0,0,1,3,8,1,0,1,1,1,1,1,1795.7800000000002,4,0,5183,0,1,0,1,1,0,1,0,1,0,0,5
39,1,3,0,1,1,53,0,0,0,1,1,1,2,4294.87,4,0,2545,0,1,0,1,1,0,1,0,1,0,1,5
54,0,2,9,1,2,29,1,0,1,0,1,1,1,6351.1,4,0,4559,0,1,1,0,0,1,0,1,0,1,1,5
36,0,0,7,1,2,19,0,1,0,0,1,1,2,6161.78,4,0,4447,1,0,0,1,0,1,0,1,0,1,2,5
51,1,0,0,1,0,0,1,1,1,1,0,0,1,196.19,5,0,4764,1,0,1,0,1,0,1,0,1,0,0,5
52,1,0,0,1,2,13,0,0,0,0,0,0,1,2485.2,3,0,5616,1,0,1,0,0,1,1,0,1,0,1,5
33,0,0,0,1,1,21,1,1,1,1,1,1,1,2773.12,5,0,5841,0,1,0,1,0,1,1,0,1,0,0,5
32,0,0,4,1,0,0,1,1,1,1,0,0,1,3413.15,3,0,4745,0,1,1,0,1,0,1,0,1,0,2,5
31,0,0,10,1,3,5,1,1,1,0,1,0,2,2678.88,3,0,2085,0,1,1,0,1,0,1,0,1,0,0,5
52,1,0,0,0,2,15,0,0,0,0,1,1,2,4136.4,4,0,4165,1,0,1,0,0,1,0,1,0,1,2,5
25,0,3,2,1,3,59,1,1,0,1,1,1,2,5618.79,3,0,3539,1,0,1,0,0,1,0,1,0,1,0,5
29,1,0,0,1,0,0,1,1,1,1,0,0,1,286.55,3,0,2750,1,0,1,0,1,0,1,0,1,0,1,4
26,0,2,6,1,0,0,1,1,1,1,0,0,1,889.93,4,0,5587,1,0,1,0,1,0,1,0,1,0,0,5
25,1,0,0,1,3,41,0,0,0,1,1,1,2,6197.32,3,0,4588,0,1,1,0,0,1,0,1,0,1,1,5
58,0,1,7,1,3,19,0,0,0,0,1,1,2,5749.7300000000005,3,0,3729,0,1,0,1,0,1,0,1,0,1,1,5
25,0,2,5,1,3,52,1,0,1,0,1,1,2,6068.94,3,0,4700,0,1,1,0,0,1,1,0,1,0,0,5
49,0,0,7,1,2,3,1,1,0,1,1,0,2,290.62,4,0,4552,0,1,0,1,0,1,1,0,1,0,0,4
25,1,0,0,1,2,73,1,1,0,1,1,1,1,2096.12,5,0,5832,0,1,1,0,1,0,1,0,1,0,0,5
59,0,2,8,0,1,16,0,1,1,1,1,1,2,469.65,4,0,5825,0,1,1,0,1,0,1,0,1,0,0,5
45,1,0,0,1,2,4,0,1,1,0,1,0,1,2105.52,4,0,5128,1,0,1,0,1,0,1,0,1,0,0,5
39,1,0,0,1,3,12,1,0,0,1,1,0,2,5285.27,3,0,4800,1,0,0,1,0,1,0,1,0,1,0,5
48,0,3,9,1,0,0,1,1,1,1,0,1,1,1843.83,4,0,6440,1,0,1,0,1,0,1,0,1,0,2,1
26,0,3,9,1,3,59,0,0,1,1,1,1,2,7807.349999999999,3,0,4213,1,0,0,1,0,1,1,0,1,0,2,5
55,0,0,4,1,0,0,1,1,1,1,0,0,1,3176.59,5,0,6166,1,0,0,1,1,0,1,0,1,0,2,5
20,0,0,5,1,1,41,0,0,0,0,1,1,1,4658.490000000001,3,0,5703,0,1,1,0,0,1,0,1,0,1,2,1
24,1,3,0,1,1,52,0,0,0,0,1,0,2,1569.02,3,0,2045,0,1,1,0,1,0,0,1,0,1,2,5
61,0,3,9,1,2,30,0,0,1,0,1,0,1,7003.129999999999,3,0,4703,1,0,0,1,0,1,1,0,1,0,2,5
53,0,1,4,0,2,19,1,0,1,1,0,0,2,899.9,4,0,3288,1,0,1,0,0,1,1,0,1,0,0,5
45,1,0,0,1,3,6,1,0,1,1,1,0,2,202.87,4,0,5965,1,0,0,1,1,0,1,0,1,0,0,4
48,1,0,0,1,0,0,1,1,1,1,0,0,1,897.4499999999999,5,0,3195,1,0,1,0,1,0,1,0,1,0,0,5
40,0,1,1,1,0,0,1,1,1,1,0,0,1,2563.71,4,0,5974,0,1,1,0,1,0,1,0,1,0,2,1
47,0,0,1,0,2,18,0,1,0,0,1,1,1,2692.75,3,0,5840,0,1,1,0,1,0,1,0,1,0,2,5
45,0,2,1,1,0,0,1,1,1,1,0,0,2,3592.73,3,0,5043,1,0,1,0,1,0,1,0,1,0,2,5
35,0,3,1,1,3,53,1,1,1,0,1,1,1,4718.22,3,0,4447,1,0,0,1,0,1,0,1,0,1,0,5
27,0,1,1,1,2,30,0,0,1,1,0,0,2,5370.2,3,0,5381,1,0,0,1,1,0,1,0,1,0,0,1
33,1,0,0,1,2,8,0,1,1,1,1,1,2,4559.91,3,0,6334,1,0,1,0,1,0,1,0,1,0,0,1
27,0,0,1,1,3,71,0,1,0,0,1,1,1,7137.490000000001,3,0,4576,0,1,0,1,0,1,0,1,0,1,1,1
47,0,0,1,1,1,15,1,0,0,0,1,1,1,5842.6,5,0,4404,0,1,1,0,1,0,1,0,1,0,2,1
64,0,0,1,1,0,0,1,1,1,1,0,0,1,978.95,4,0,2347,0,1,1,0,1,0,1,0,1,0,2,5
27,1,0,0,1,1,82,1,1,1,1,1,1,1,67.59,5,0,5825,1,0,1,0,1,0,1,0,1,0,0,4
59,0,0,1,1,3,13,1,1,0,0,0,1,2,1958.8,5,0,5640,0,1,0,1,0,1,0,1,0,1,0,5
47,0,3,1,1,3,53,0,0,1,1,1,1,1,2633.92,3,0,5856,0,1,1,0,1,0,1,0,1,0,1,5
31,1,3,0,0,1,52,0,0,0,1,1,1,1,223.75,3,0,2421,1,0,1,0,0,1,0,1,0,1,0,4
48,0,0,1,1,3,5,0,0,0,1,1,1,2,10612.98,4,0,4848,1,0,0,1,0,1,0,1,0,1,2,5
33,1,0,0,1,1,8,0,0,0,0,1,1,1,4221.67,5,0,4771,1,0,1,0,0,1,1,0,1,0,1,5
24,1,0,0,1,0,0,1,1,1,1,0,0,1,68.41,4,0,4480,0,1,1,0,1,0,1,0,1,0,0,4
33,0,0,0,1,2,26,0,0,0,0,1,1,1,6188.6900000000005,5,0,5619,1,0,1,0,0,1,0,1,0,1,2,5
27,0,1,4,1,0,0,1,1,1,1,0,1,1,295.5,5,0,4458,0,1,0,1,1,0,1,0,1,0,0,5
55,0,1,4,1,0,0,1,1,1,1,0,0,1,477.4,4,0,4328,0,1,1,0,1,0,1,0,1,0,2,5
57,1,0,0,1,2,10,1,1,1,1,1,0,1,383.19,4,0,2328,1,0,1,0,0,1,1,0,1,0,0,4
49,1,0,0,1,3,15,0,0,1,1,0,0,2,253.62,3,0,4855,0,1,1,0,0,1,0,1,0,1,0,4
30,1,0,0,1,0,0,1,1,1,1,0,0,1,990.99,3,0,2265,1,0,1,0,1,0,1,0,1,0,2,5
56,1,0,0,1,0,0,1,1,1,1,0,1,2,861.61,5,0,2486,0,1,1,0,1,0,1,0,1,0,0,5
60,0,0,4,1,3,14,0,0,1,1,1,1,2,6564.66,3,0,5238,1,0,0,1,0,1,1,0,1,0,0,1
41,0,0,10,1,2,17,1,1,1,1,1,1,2,1594.61,3,0,2935,0,1,1,0,1,0,1,0,1,0,0,3
22,0,2,8,1,2,47,0,0,1,1,1,0,1,1979.1,3,0,4451,1,0,1,0,0,1,0,1,0,1,0,3
55,0,0,10,1,2,28,1,0,0,1,1,0,2,4187.2300000000005,4,0,4795,0,1,1,0,0,1,0,1,0,1,2,1
51,0,2,10,1,2,13,1,1,1,1,0,0,1,1210.38,5,0,5749,0,1,0,1,1,0,1,0,1,0,0,3
27,0,0,8,1,0,0,1,1,1,1,0,0,2,124.1,5,0,4107,1,0,1,0,1,0,1,0,1,0,0,4
23,1,0,0,0,1,48,1,1,1,1,1,1,1,150.85,4,0,4665,0,1,1,0,1,0,1,0,1,0,1,4
49,1,0,0,1,0,0,1,1,1,1,0,1,1,581.31,4,0,2386,1,0,1,0,1,0,1,0,1,0,0,3
46,0,0,0,1,0,0,1,1,1,1,0,0,1,5057.34,5,0,6334,1,0,0,1,1,0,1,0,1,0,2,5
38,0,0,8,1,3,22,1,0,0,1,0,1,2,8664.2,4,0,4655,0,1,0,1,0,1,0,1,0,1,2,5
35,0,3,4,0,1,25,1,0,0,1,1,1,1,3708.4,3,0,5748,0,1,1,0,0,1,0,1,0,1,2,5
19,0,2,6,1,0,0,1,1,1,1,0,1,1,1089.81,5,0,4654,0,1,1,0,1,0,1,0,1,0,1,2
20,0,2,2,1,0,0,1,1,1,1,0,1,1,3151.53,3,0,5577,1,0,0,1,1,0,1,0,1,0,2,1
27,1,0,0,1,1,26,0,0,0,1,1,0,2,3463.91,3,0,3048,1,0,1,0,1,0,1,0,1,0,0,1
28,0,3,3,1,1,69,0,1,0,0,0,1,2,7885.26,3,0,4505,1,0,0,1,0,1,0,1,0,1,2,5
47,1,0,0,1,3,16,1,1,1,0,1,1,1,1221.41,3,0,3445,1,0,0,1,1,0,1,0,1,0,0,3
24,0,0,2,1,0,0,1,1,1,1,0,0,2,4116.96,3,0,4766,0,1,0,1,1,0,1,0,1,0,2,5
42,0,0,10,1,0,0,1,1,1,1,0,0,1,505.1,3,0,3656,1,0,1,0,1,0,1,0,1,0,1,2
33,1,2,0,0,1,19,0,1,1,1,1,0,1,201.95,3,0,4236,1,0,1,0,1,0,1,0,1,0,0,5
41,0,1,1,1,2,29,1,1,1,1,1,0,1,461.66,4,0,5450,1,0,1,0,1,0,1,0,1,0,0,5
61,0,0,9,0,2,6,1,0,1,1,1,1,1,1529.45,4,0,5045,0,1,1,0,1,0,1,0,1,0,0,5
32,0,1,1,0,2,16,0,0,0,0,0,1,2,4724.5,3,0,4934,0,1,1,0,0,1,0,1,0,1,2,5
56,1,0,0,1,2,3,0,0,1,0,1,0,1,5642.790000000001,4,0,2831,1,0,0,1,1,0,0,1,0,1,2,5
44,0,2,10,1,0,0,1,1,1,1,0,0,1,415.79,3,0,5293,1,0,1,0,1,0,1,0,1,0,2,3
60,1,0,0,1,2,22,1,1,1,0,1,1,1,473.26,5,0,5552,0,1,1,0,1,0,1,0,1,0,0,5
19,0,1,7,0,2,59,0,1,0,1,1,1,1,2960.1,3,0,4479,1,0,1,0,1,0,0,1,0,1,2,5
41,0,0,4,1,3,21,1,0,0,0,1,1,2,7503.799999999999,4,0,5455,1,0,0,1,0,1,0,1,0,1,0,5
33,1,0,0,1,0,0,1,1,1,1,0,0,1,875.5,3,0,2305,0,1,1,0,1,0,1,0,1,0,0,2
43,1,0,0,1,0,0,1,1,1,1,0,0,1,291.39,5,0,3945,1,0,1,0,1,0,1,0,1,0,2,5
28,0,0,9,1,3,41,0,0,0,0,1,0,2,10830.97,3,0,5845,0,1,0,1,0,1,0,1,0,1,1,5
60,1,0,0,1,2,22,1,0,0,0,1,0,1,6515.63,4,0,4730,1,0,0,1,0,1,0,1,0,1,2,5
25,1,0,0,1,0,0,1,1,1,1,0,0,1,329.44,4,0,5179,1,0,1,0,1,0,1,0,1,0,0,3
32,1,0,0,1,1,27,1,1,1,0,1,0,1,3697.02,5,0,5567,1,0,0,1,0,1,1,0,1,0,0,2
59,0,0,10,0,1,17,1,0,1,0,1,0,1,1391.65,4,0,2954,1,0,1,0,1,0,1,0,1,0,1,5
53,0,1,9,1,0,0,1,1,1,1,0,0,1,4838.68,3,0,5451,1,0,1,0,1,0,1,0,1,0,2,5
53,1,0,0,1,0,0,1,1,1,1,0,1,1,905.57,5,0,3523,1,0,1,0,1,0,1,0,1,0,2,5
51,0,3,3,1,3,30,0,1,1,1,1,0,1,1941.95,4,0,5939,1,0,0,1,1,0,1,0,1,0,1,3
36,0,3,4,1,3,57,0,0,0,0,0,0,1,9874.22,3,0,5737,0,1,1,0,0,1,0,1,0,1,2,5
40,0,0,8,1,0,0,1,1,1,1,0,0,1,2095.9,5,0,6011,0,1,0,1,1,0,1,0,1,0,2,5
48,0,3,9,1,3,20,1,1,1,1,1,1,2,608.85,4,0,2651,0,1,1,0,1,0,1,0,1,0,0,5
64,0,1,2,1,0,0,1,1,1,1,0,1,1,1002.36,5,0,2170,0,1,1,0,1,0,1,0,1,0,1,3
19,1,0,0,1,3,73,0,0,0,0,1,1,2,10641.72,4,0,5234,1,0,1,0,0,1,0,1,0,1,2,5
19,0,0,7,1,2,53,0,1,1,1,1,1,2,587.78,3,0,2547,1,0,1,0,1,0,1,0,1,0,0,5
33,0,1,1,1,3,16,1,0,1,0,1,1,2,1239.31,3,0,2757,0,1,1,0,0,1,0,1,0,1,0,5
52,1,0,0,1,3,6,1,0,1,1,0,1,2,1544.31,5,0,4041,1,0,0,1,1,0,0,1,0,1,0,3
43,1,0,0,1,0,0,1,1,1,1,0,1,1,43.37,4,0,2742,1,0,1,0,1,0,1,0,1,0,0,5
45,1,0,0,1,3,24,1,1,1,1,1,0,2,2549.1,3,0,2317,0,1,1,0,0,1,1,0,1,0,0,3
25,1,0,0,1,0,0,1,1,1,1,0,1,1,639.4000000000001,4,0,4190,1,0,1,0,1,0,1,0,1,0,1,3
32,0,3,7,1,3,23,1,0,1,0,1,0,1,2667.9,4,0,3222,0,1,0,1,0,1,1,0,1,0,0,3
27,0,0,8,1,0,0,1,1,1,1,0,0,1,1346.9,3,0,4147,0,1,1,0,1,0,1,0,1,0,1,3
33,0,1,1,1,0,0,1,1,1,1,0,0,1,593.97,5,0,4464,0,1,1,0,1,0,1,0,1,0,1,3
53,0,0,1,1,3,3,0,0,1,0,1,1,2,3273.07,3,0,2429,0,1,1,0,0,1,0,1,0,1,0,3
63,1,0,0,1,3,6,1,1,1,0,1,0,1,3295.8,5,0,3999,1,0,0,1,1,0,1,0,1,0,0,2
43,1,0,0,1,2,10,1,1,1,1,1,0,1,87.49000000000001,3,0,4131,1,0,1,0,1,0,1,0,1,0,0,5
43,1,0,0,1,3,24,1,1,1,1,1,1,1,3069.76,5,0,3271,0,1,0,1,1,0,1,0,1,0,0,2
31,1,0,0,1,3,24,0,1,1,0,1,1,1,7921.889999999999,3,0,5680,0,1,0,1,0,1,0,1,0,1,0,5
58,1,2,0,1,2,28,1,1,1,1,0,1,1,1400.46,5,0,4403,0,1,1,0,1,0,1,0,1,0,0,3
30,0,2,1,1,3,69,1,0,1,1,1,1,1,2065.55,4,0,3855,1,0,0,1,1,0,1,0,1,0,0,3
45,1,0,0,1,1,27,0,1,0,1,1,1,1,4858.83,4,0,6309,1,0,1,0,1,0,1,0,1,0,1,0
46,0,1,1,1,2,19,0,1,0,0,1,0,1,7686.7,4,0,6375,1,0,0,1,0,1,0,1,0,1,2,0
52,1,0,0,1,3,11,1,1,1,1,1,1,2,790.53,5,0,5212,0,1,0,1,1,0,1,0,1,0,0,4
37,1,0,0,1,2,13,0,1,1,1,1,1,1,1858.95,3,0,4864,1,0,1,0,1,0,1,0,1,0,0,2
45,1,0,0,0,2,11,1,1,0,0,0,1,2,657.3,3,0,5381,1,0,1,0,1,0,1,0,1,0,0,3
63,0,0,1,0,1,18,1,0,0,1,1,0,2,2390.45,3,0,3222,0,1,1,0,0,1,0,1,0,1,2,5
47,0,2,1,1,2,17,0,1,1,0,1,0,2,2417.9,3,0,4631,1,0,1,0,1,0,0,1,0,1,0,2
44,0,0,0,1,0,0,1,1,1,1,0,1,2,2551.81,4,0,4030,1,0,1,0,1,0,1,0,1,0,2,0
32,0,0,1,1,3,9,1,1,0,1,1,0,1,114.24,5,0,3514,0,1,1,0,1,0,1,0,1,0,0,4
55,1,2,0,0,2,29,1,1,0,1,1,1,1,1031.4,3,0,5941,1,0,1,0,0,1,0,1,0,1,1,5
